"","species","brood_year","release_location_code","hatchery_location_code","first_release_date_month","jday","avg_weight","release_stage_assigned","fate","event_released","number_cwt_estimated","sar","tags_lost"
"64","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",4,91,70,"smolt","fishery",450490,110.98,0.000246353970121423,450379.02
"65","1",1994,"3F42001^^260002^R","3F42001^^260002^H02",4,92,70,"smolt","fishery",177004,75.45,0.000426261553411222,176928.55
"66","1",1981,"3F42001^^260002^R","3F42001^^260002^H02",4,94,70,"smolt","fishery",6497000,919.68,0.000141554563644759,6496080.32
"67","1",1982,"3F42001^^260002^R","3F42001^^260002^H02",4,94,70,"smolt","fishery",5343965,516.61,9.66716660756573e-05,5343448.39
"68","1",1991,"3F42001^^260002^R","3F42001^^260002^H02",4,95,70,"smolt","fishery",253857,31.46,0.000123928038226245,253825.54
"69","1",1983,"3F42001^^260002^R","3F42001^^260002^H02",4,99,70,"smolt","fishery",6700195,2269.71,0.000338752827343085,6697925.29
"70","1",1977,"3F42001^^260002^R","3F42001^^260002^H02",4,113,70,"smolt","fishery",1407091,950.33,0.000675386311190961,1406140.67
"71","1",1972,"3F42001^^260002^R","3F42001^^260002^H02",12,360,70,"smolt","fishery",250512,80.28,0.000320463690362138,250431.72
"72","1",2013,"3F42001^^260002^R","3F42001^^260002^H02",2,35,80,"smolt","fishery",3238772,580.3,0.000179172846992626,3238191.7
"73","1",2020,"3F42001^^260002^R","3F42001^^260002^H02",2,38,80,"smolt","fishery",110545,22.75,0.000205798543579538,110522.25
"74","1",1997,"3F42001^^260002^R","3F42001^^260002^H02",3,61,80,"smolt","fishery",2507792,164.11,6.54400364942547e-05,2507627.89
"75","1",1998,"3F42001^^260002^R","3F42001^^260002^H02",3,61,80,"smolt","fishery",269064,115.06,0.000427630600897928,268948.94
"76","1",1997,"3F42001^^260002^R","3F42001^^260002^H02",3,62,80,"smolt","fishery",529975,19.94,3.76244162460493e-05,529955.06
"77","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",3,62,80,"smolt","fishery",1005407,261.24,0.000259835071766956,1005145.76
"78","1",1994,"3F42001^^260002^R","3F42001^^260002^H02",3,65,80,"smolt","fishery",59268,13.16,0.000222042248768307,59254.84
"79","1",1976,"3F42001^^260002^R","3F42001^^260002^H02",3,67,80,"smolt","fishery",7629528,4315.26,0.000565599864106928,7625212.74
"80","1",2002,"3F42001^^260002^R","3F42001^^260002^H02",3,89,80,"smolt","fishery",795888,161.32,0.000202691836037231,795726.68
"81","1",2007,"3F42001^^260002^R","3F42001^^260002^H02",3,89,80,"smolt","fishery",1786320,140.9,7.88772448385508e-05,1786179.1
"82","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",4,91,80,"smolt","fishery",814698,216.93,0.0002662704462267,814481.07
"83","1",2004,"3F42001^^260002^R","3F42001^^260002^H02",4,93,80,"smolt","fishery",595770,90.14,0.0001512999983215,595679.86
"84","1",1981,"3F42001^^260002^R","3F42001^^260002^H02",4,94,80,"smolt","fishery",4430192,878.21,0.000198232943402904,4429313.79
"85","1",2003,"3F42001^^260002^R","3F42001^^260002^H02",4,94,80,"smolt","fishery",896026,143.64,0.000160307848209762,895882.36
"86","1",1989,"3F42001^^260002^R","3F42001^^260002^H02",4,95,80,"smolt","fishery",11097241,2349.59,0.000211727401432482,11094891.41
"87","1",1991,"3F42001^^260002^R","3F42001^^260002^H02",4,95,80,"smolt","fishery",347383,54.2,0.000156023754760596,347328.8
"88","1",2018,"3F42001^^260002^R","3F42001^^260002^H02",11,308,80,"smolt","fishery",2743144,177.75,6.4797910718504e-05,2742966.25
"89","1",1972,"3F42001^^260002^R","3F42001^^260002^H02",12,360,80,"smolt","fishery",374661,87.1,0.000232476825717115,374573.9
"90","1",1971,"3F42001^^260002^R","3F42001^^260002^H02",2,59,90,"smolt","fishery",760886,592.82,0.000779118028193448,760293.18
"91","1",1993,"3F42001^^260002^R","3F42001^^260002^H02",3,60,90,"smolt","fishery",40004,4.78,0.000119488051194881,39999.22
"92","1",2015,"3F42001^^260002^R","3F42001^^260002^H02",3,60,90,"smolt","fishery",384880,9.96,2.58781958012887e-05,384870.04
"93","1",2017,"3F42001^^260002^R","3F42001^^260002^H02",3,60,90,"smolt","fishery",1485225,66.71,4.49157535053611e-05,1485158.29
"94","1",1996,"3F42001^^260002^R","3F42001^^260002^H02",3,61,90,"smolt","fishery",205121,35.43,0.000172727317047011,205085.57
